127.0.0.1 [12/Jun/2014:20:10:03 +0000][41 ms] "GET /component-registry/api/plugins/extensions/?pointId=csp.catalog.resource.operations&page=2&limit=50 HTTP/1.1" 200 281 [tomcat-http--6]
10.152.9.8 [12/Jun/2014:20:10:19 +0000][27 ms] "PUT /identity/api/authorization/tenants/vsphere.local/authorities/extended/permissions HTTP/1.1" 200 3148 [tomcat-http--26]
10.152.9.8 [12/Jun/2014:20:11:19 +0000][26 ms] "PUT /identity/api/authorization/tenants/vsphere.local/authorities/extended/permissions HTTP/1.1" 200 3148 [tomcat-http--5]
127.0.0.1 [12/Jun/2014:20:12:00 +0000][10 ms] "GET /iaas-proxy-provider/api/status HTTP/1.1" 200 1459 [tomcat-http--32]
127.0.0.1 [12/Jun/2014:20:12:00 +0000][3 ms] "GET /branding-service/api/status HTTP/1.1" 200 1448 [tomcat-http--11]
127.0.0.1 [12/Jun/2014:20:12:00 +0000][11 ms] "GET /approval-service/api/status HTTP/1.1" 200 1446 [tomcat-http--37]
127.0.0.1 [12/Jun/2014:20:12:00 +0000][33 ms] "GET /component-registry/api/status HTTP/1.1" 200 911 [tomcat-http--9]
127.0.0.1 [12/Jun/2014:20:12:00 +0000][36 ms] "GET /identity/api/status HTTP/1.1" 200 1437 [tomcat-http--10]
127.0.0.1 [12/Jun/2014:20:12:00 +0000][4 ms] "GET /component-registry/api/status HTTP/1.1" 200 911 [tomcat-http--16]
127.0.0.1 [12/Jun/2014:20:12:00 +0000][35 ms] "GET /component-registry/api/status HTTP/1.1" 200 911 [tomcat-http--27]
127.0.0.1 [12/Jun/2014:20:12:00 +0000][48 ms] "GET /component-registry/api/status HTTP/1.1" 200 911 [tomcat-http--7]
127.0.0.1 [12/Jun/2014:20:12:00 +0000][4 ms] "GET /catalog-service/api/status HTTP/1.1" 200 1443 [tomcat-http--33]
127.0.0.1 [12/Jun/2014:20:12:00 +0000][8 ms] "GET /advanced-designer-service/api/status HTTP/1.1" 200 1457 [tomcat-http--30]
127.0.0.1 [12/Jun/2014:20:12:01 +0000][4 ms] "GET /management-service/api/status HTTP/1.1" 200 1457 [tomcat-http--65]
127.0.0.1 [12/Jun/2014:20:12:01 +0000][3 ms] "GET /eventlog-service/api/status HTTP/1.1" 200 1440 [tomcat-http--21]
127.0.0.1 [12/Jun/2014:20:12:02 +0000][2 ms] "GET /travel/apps/api/status HTTP/1.1" 200 1472 [tomcat-http--14]
127.0.0.1 [12/Jun/2014:20:12:02 +0000][4 ms] "GET /branding-service/api/status HTTP/1.1" 200 1448 [tomcat-http--64]
127.0.0.1 [12/Jun/2014:20:12:02 +0000][5 ms] "GET /catalog-service/api/status HTTP/1.1" 200 1443 [tomcat-http--13]
127.0.0.1 [12/Jun/2014:20:12:02 +0000][3 ms] "GET /advanced-designer-service/api/status HTTP/1.1" 200 1457 [tomcat-http--35]
127.0.0.1 [12/Jun/2014:20:12:02 +0000][2223 ms] "GET /vcac/services/api/status HTTP/1.1" 200 1347 [tomcat-http--23]
127.0.0.1 [12/Jun/2014:20:12:03 +0000][3 ms] "GET /identity/api/status HTTP/1.1" 200 1437 [tomcat-http--63]
127.0.0.1 [12/Jun/2014:20:12:03 +0000][5 ms] "GET /workitem-service/api/status HTTP/1.1" 200 1445 [tomcat-http--44]
127.0.0.1 [12/Jun/2014:20:12:03 +0000][4 ms] "GET /notification-service/api/status HTTP/1.1" 200 1448 [tomcat-http--36]
127.0.0.1 [12/Jun/2014:20:12:03 +0000][6 ms] "GET /identity/api/status HTTP/1.1" 200 1437 [tomcat-http--50]
10.152.9.8 [12/Jun/2014:20:12:19 +0000][26 ms] "PUT /identity/api/authorization/tenants/vsphere.local/authorities/extended/permissions HTTP/1.1" 200 3148 [tomcat-http--47]
10.152.9.8 [12/Jun/2014:20:13:19 +0000][27 ms] "PUT /identity/api/authorization/tenants/vsphere.local/authorities/extended/permissions HTTP/1.1" 200 3148 [tomcat-http--45]
127.0.0.1 [12/Jun/2014:20:14:00 +0000][5 ms] "GET /component-registry/api/status HTTP/1.1" 200 911 [tomcat-http--51]
127.0.0.1 [12/Jun/2014:20:14:00 +0000][10 ms] "GET /branding-service/api/status HTTP/1.1" 200 1448 [tomcat-http--1]
127.0.0.1 [12/Jun/2014:20:14:00 +0000][12 ms] "GET /approval-service/api/status HTTP/1.1" 200 1446 [tomcat-http--34]
127.0.0.1 [12/Jun/2014:20:14:00 +0000][3 ms] "GET /management-service/api/status HTTP/1.1" 200 1457 [tomcat-http--3]
127.0.0.1 [12/Jun/2014:20:14:00 +0000][21 ms] "GET /component-registry/api/status HTTP/1.1" 200 911 [tomcat-http--25]
127.0.0.1 [12/Jun/2014:20:14:00 +0000][23 ms] "GET /iaas-proxy-provider/api/status HTTP/1.1" 200 1459 [tomcat-http--18]
127.0.0.1 [12/Jun/2014:20:14:00 +0000][16 ms] "GET /workitem-service/api/status HTTP/1.1" 200 1445 [tomcat-http--49]
127.0.0.1 [12/Jun/2014:20:14:00 +0000][24 ms] "GET /advanced-designer-service/api/status HTTP/1.1" 200 1457 [tomcat-http--66]
127.0.0.1 [12/Jun/2014:20:14:00 +0000][11 ms] "GET /branding-service/api/status HTTP/1.1" 200 1448 [tomcat-http--54]
127.0.0.1 [12/Jun/2014:20:14:00 +0000][2 ms] "GET /travel/apps/api/status HTTP/1.1" 200 1472 [tomcat-http--15]
127.0.0.1 [12/Jun/2014:20:14:00 +0000][4 ms] "GET /identity/api/status HTTP/1.1" 200 1437 [tomcat-http--19]
127.0.0.1 [12/Jun/2014:20:14:01 +0000][4 ms] "GET /advanced-designer-service/api/status HTTP/1.1" 200 1457 [tomcat-http--42]
127.0.0.1 [12/Jun/2014:20:14:01 +0000][3 ms] "GET /component-registry/api/status HTTP/1.1" 200 911 [tomcat-http--8]
127.0.0.1 [12/Jun/2014:20:14:02 +0000][4 ms] "GET /identity/api/status HTTP/1.1" 200 1437 [tomcat-http--29]
127.0.0.1 [12/Jun/2014:20:14:02 +0000][5 ms] "GET /notification-service/api/status HTTP/1.1" 200 1448 [tomcat-http--4]
127.0.0.1 [12/Jun/2014:20:14:02 +0000][2 ms] "GET /identity/api/status HTTP/1.1" 200 1437 [tomcat-http--31]
127.0.0.1 [12/Jun/2014:20:14:02 +0000][2 ms] "GET /eventlog-service/api/status HTTP/1.1" 200 1440 [tomcat-http--28]
127.0.0.1 [12/Jun/2014:20:14:03 +0000][4 ms] "GET /catalog-service/api/status HTTP/1.1" 200 1443 [tomcat-http--24]
127.0.0.1 [12/Jun/2014:20:14:03 +0000][3 ms] "GET /component-registry/api/status HTTP/1.1" 200 911 [tomcat-http--22]
127.0.0.1 [12/Jun/2014:20:14:03 +0000][4 ms] "GET /catalog-service/api/status HTTP/1.1" 200 1443 [tomcat-http--53]
127.0.0.1 [12/Jun/2014:20:14:03 +0000][58 ms] "GET /vcac/services/api/status HTTP/1.1" 200 1347 [tomcat-http--39]
10.152.9.8 [12/Jun/2014:20:14:19 +0000][32 ms] "PUT /identity/api/authorization/tenants/vsphere.local/authorities/extended/permissions HTTP/1.1" 200 3148 [tomcat-http--52]
127.0.0.1 [12/Jun/2014:20:15:00 +0000][42 ms] "GET /component-registry/api/plugins/extensions/?pointId=csp.catalog.resource.operations&page=1&limit=50 HTTP/1.1" 200 13398 [tomcat-http--55]
127.0.0.1 [12/Jun/2014:20:15:00 +0000][41 ms] "GET /component-registry/api/plugins/extensions/?pointId=csp.catalog.resource.operations&page=2&limit=50 HTTP/1.1" 200 281 [tomcat-http--46]
10.152.9.8 [12/Jun/2014:20:15:19 +0000][56 ms] "PUT /identity/api/authorization/tenants/vsphere.local/authorities/extended/permissions HTTP/1.1" 200 3148 [tomcat-http--6]
127.0.0.1 [12/Jun/2014:20:16:00 +0000][5 ms] "GET /component-registry/api/status HTTP/1.1" 200 911 [tomcat-http--5]
127.0.0.1 [12/Jun/2014:20:16:00 +0000][3 ms] "GET /iaas-proxy-provider/api/status HTTP/1.1" 200 1459 [tomcat-http--37]
127.0.0.1 [12/Jun/2014:20:16:00 +0000][7 ms] "GET /identity/api/status HTTP/1.1" 200 1437 [tomcat-http--11]
127.0.0.1 [12/Jun/2014:20:16:00 +0000][2 ms] "GET /branding-service/api/status HTTP/1.1" 200 1448 [tomcat-http--9]
127.0.0.1 [12/Jun/2014:20:16:00 +0000][4 ms] "GET /advanced-designer-service/api/status HTTP/1.1" 200 1457 [tomcat-http--32]
127.0.0.1 [12/Jun/2014:20:16:00 +0000][10 ms] "GET /branding-service/api/status HTTP/1.1" 200 1448 [tomcat-http--13]
127.0.0.1 [12/Jun/2014:20:16:00 +0000][46 ms] "GET /catalog-service/api/status HTTP/1.1" 200 1443 [tomcat-http--26]
127.0.0.1 [12/Jun/2014:20:16:00 +0000][3 ms] "GET /advanced-designer-service/api/status HTTP/1.1" 200 1457 [tomcat-http--16]
127.0.0.1 [12/Jun/2014:20:16:00 +0000][3 ms] "GET /approval-service/api/status HTTP/1.1" 200 1446 [tomcat-http--10]
127.0.0.1 [12/Jun/2014:20:16:00 +0000][4 ms] "GET /identity/api/status HTTP/1.1" 200 1437 [tomcat-http--27]
127.0.0.1 [12/Jun/2014:20:16:01 +0000][4 ms] "GET /identity/api/status HTTP/1.1" 200 1437 [tomcat-http--7]
127.0.0.1 [12/Jun/2014:20:16:01 +0000][3 ms] "GET /management-service/api/status HTTP/1.1" 200 1457 [tomcat-http--33]
127.0.0.1 [12/Jun/2014:20:16:02 +0000][4 ms] "GET /workitem-service/api/status HTTP/1.1" 200 1445 [tomcat-http--50]
127.0.0.1 [12/Jun/2014:20:16:02 +0000][4 ms] "GET /component-registry/api/status HTTP/1.1" 200 911 [tomcat-http--30]
127.0.0.1 [12/Jun/2014:20:16:02 +0000][5 ms] "GET /component-registry/api/status HTTP/1.1" 200 911 [tomcat-http--65]
127.0.0.1 [12/Jun/2014:20:16:02 +0000][7 ms] "GET /notification-service/api/status HTTP/1.1" 200 1448 [tomcat-http--14]
127.0.0.1 [12/Jun/2014:20:16:03 +0000][4 ms] "GET /catalog-service/api/status HTTP/1.1" 200 1443 [tomcat-http--35]
127.0.0.1 [12/Jun/2014:20:16:03 +0000][1 ms] "GET /travel/apps/api/status HTTP/1.1" 200 1472 [tomcat-http--23]
127.0.0.1 [12/Jun/2014:20:16:03 +0000][5 ms] "GET /eventlog-service/api/status HTTP/1.1" 200 1440 [tomcat-http--64]
127.0.0.1 [12/Jun/2014:20:16:03 +0000][4 ms] "GET /component-registry/api/status HTTP/1.1" 200 911 [tomcat-http--44]
127.0.0.1 [12/Jun/2014:20:16:03 +0000][3500 ms] "GET /vcac/services/api/status HTTP/1.1" 200 1347 [tomcat-http--21]
10.152.9.8 [12/Jun/2014:20:16:20 +0000][26 ms] "PUT /identity/api/authorization/tenants/vsphere.local/authorities/extended/permissions HTTP/1.1" 200 3148 [tomcat-http--63]
10.152.9.8 [12/Jun/2014:20:17:20 +0000][27 ms] "PUT /identity/api/authorization/tenants/vsphere.local/authorities/extended/permissions HTTP/1.1" 200 3148 [tomcat-http--36]
127.0.0.1 [12/Jun/2014:20:18:00 +0000][4 ms] "GET /management-service/api/status HTTP/1.1" 200 1457 [tomcat-http--51]
127.0.0.1 [12/Jun/2014:20:18:00 +0000][8 ms] "GET /branding-service/api/status HTTP/1.1" 200 1448 [tomcat-http--45]
127.0.0.1 [12/Jun/2014:20:18:00 +0000][11 ms] "GET /advanced-designer-service/api/status HTTP/1.1" 200 1457 [tomcat-http--47]
127.0.0.1 [12/Jun/2014:20:18:00 +0000][6 ms] "GET /component-registry/api/status HTTP/1.1" 200 911 [tomcat-http--34]
127.0.0.1 [12/Jun/2014:20:18:00 +0000][6 ms] "GET /eventlog-service/api/status HTTP/1.1" 200 1440 [tomcat-http--18]
127.0.0.1 [12/Jun/2014:20:18:00 +0000][9 ms] "GET /identity/api/status HTTP/1.1" 200 1437 [tomcat-http--1]
127.0.0.1 [12/Jun/2014:20:18:00 +0000][3 ms] "GET /component-registry/api/status HTTP/1.1" 200 911 [tomcat-http--54]
127.0.0.1 [12/Jun/2014:20:18:00 +0000][9 ms] "GET /component-registry/api/status HTTP/1.1" 200 911 [tomcat-http--66]
127.0.0.1 [12/Jun/2014:20:18:00 +0000][4 ms] "GET /identity/api/status HTTP/1.1" 200 1437 [tomcat-http--3]
127.0.0.1 [12/Jun/2014:20:18:00 +0000][5 ms] "GET /catalog-service/api/status HTTP/1.1" 200 1443 [tomcat-http--25]
127.0.0.1 [12/Jun/2014:20:18:01 +0000][4 ms] "GET /branding-service/api/status HTTP/1.1" 200 1448 [tomcat-http--15]
127.0.0.1 [12/Jun/2014:20:18:01 +0000][4 ms] "GET /iaas-proxy-provider/api/status HTTP/1.1" 200 1459 [tomcat-http--19]
127.0.0.1 [12/Jun/2014:20:18:02 +0000][4 ms] "GET /approval-service/api/status HTTP/1.1" 200 1446 [tomcat-http--42]
127.0.0.1 [12/Jun/2014:20:18:02 +0000][3 ms] "GET /advanced-designer-service/api/status HTTP/1.1" 200 1457 [tomcat-http--24]
127.0.0.1 [12/Jun/2014:20:18:02 +0000][3 ms] "GET /workitem-service/api/status HTTP/1.1" 200 1445 [tomcat-http--8]
127.0.0.1 [12/Jun/2014:20:18:02 +0000][3 ms] "GET /notification-service/api/status HTTP/1.1" 200 1448 [tomcat-http--4]
127.0.0.1 [12/Jun/2014:20:18:03 +0000][3 ms] "GET /travel/apps/api/status HTTP/1.1" 200 1472 [tomcat-http--29]
127.0.0.1 [12/Jun/2014:20:18:03 +0000][6 ms] "GET /catalog-service/api/status HTTP/1.1" 200 1443 [tomcat-http--31]
127.0.0.1 [12/Jun/2014:20:18:03 +0000][3 ms] "GET /component-registry/api/status HTTP/1.1" 200 911 [tomcat-http--28]
127.0.0.1 [12/Jun/2014:20:18:03 +0000][3 ms] "GET /identity/api/status HTTP/1.1" 200 1437 [tomcat-http--22]
127.0.0.1 [12/Jun/2014:20:18:03 +0000][3665 ms] "GET /vcac/services/api/status HTTP/1.1" 200 1347 [tomcat-http--49]
10.152.9.8 [12/Jun/2014:20:18:20 +0000][27 ms] "PUT /identity/api/authorization/tenants/vsphere.local/authorities/extended/permissions HTTP/1.1" 200 3148 [tomcat-http--53]
10.152.9.8 [12/Jun/2014:20:19:20 +0000][26 ms] "PUT /identity/api/authorization/tenants/vsphere.local/authorities/extended/permissions HTTP/1.1" 200 3148 [tomcat-http--39]
127.0.0.1 [12/Jun/2014:20:20:00 +0000][7 ms] "GET /component-registry/api/status HTTP/1.1" 200 911 [tomcat-http--52]
127.0.0.1 [12/Jun/2014:20:20:00 +0000][22 ms] "GET /component-registry/api/status HTTP/1.1" 200 911 [tomcat-http--55]
127.0.0.1 [12/Jun/2014:20:20:00 +0000][3 ms] "GET /advanced-designer-service/api/status HTTP/1.1" 200 1457 [tomcat-http--6]
127.0.0.1 [12/Jun/2014:20:20:00 +0000][3 ms] "GET /workitem-service/api/status HTTP/1.1" 200 1445 [tomcat-http--5]
127.0.0.1 [12/Jun/2014:20:20:00 +0000][3 ms] "GET /component-registry/api/status HTTP/1.1" 200 911 [tomcat-http--26]
127.0.0.1 [12/Jun/2014:20:20:00 +0000][39 ms] "GET /notification-service/api/status HTTP/1.1" 200 1448 [tomcat-http--46]
127.0.0.1 [12/Jun/2014:20:20:00 +0000][15 ms] "GET /component-registry/api/status HTTP/1.1" 200 911 [tomcat-http--32]
127.0.0.1 [12/Jun/2014:20:20:00 +0000][4 ms] "GET /identity/api/status HTTP/1.1" 200 1437 [tomcat-http--37]
127.0.0.1 [12/Jun/2014:20:20:00 +0000][39 ms] "GET /component-registry/api/plugins/extensions/?pointId=csp.catalog.resource.operations&page=1&limit=50 HTTP/1.1" 200 13398 [tomcat-http--9]
127.0.0.1 [12/Jun/2014:20:20:00 +0000][4 ms] "GET /catalog-service/api/status HTTP/1.1" 200 1443 [tomcat-http--13]
127.0.0.1 [12/Jun/2014:20:20:00 +0000][769 ms] "GET /vcac/services/api/status HTTP/1.1" 200 1347 [tomcat-http--11]
127.0.0.1 [12/Jun/2014:20:20:01 +0000][4 ms] "GET /iaas-proxy-provider/api/status HTTP/1.1" 200 1459 [tomcat-http--10]
127.0.0.1 [12/Jun/2014:20:20:01 +0000][4 ms] "GET /catalog-service/api/status HTTP/1.1" 200 1443 [tomcat-http--16]
127.0.0.1 [12/Jun/2014:20:20:02 +0000][5 ms] "GET /approval-service/api/status HTTP/1.1" 200 1446 [tomcat-http--27]
127.0.0.1 [12/Jun/2014:20:20:02 +0000][3 ms] "GET /branding-service/api/status HTTP/1.1" 200 1448 [tomcat-http--7]
127.0.0.1 [12/Jun/2014:20:20:02 +0000][4 ms] "GET /branding-service/api/status HTTP/1.1" 200 1448 [tomcat-http--33]
127.0.0.1 [12/Jun/2014:20:20:02 +0000][3 ms] "GET /advanced-designer-service/api/status HTTP/1.1" 200 1457 [tomcat-http--30]
127.0.0.1 [12/Jun/2014:20:20:03 +0000][2 ms] "GET /travel/apps/api/status HTTP/1.1" 200 1472 [tomcat-http--50]
127.0.0.1 [12/Jun/2014:20:20:03 +0000][4 ms] "GET /management-service/api/status HTTP/1.1" 200 1457 [tomcat-http--65]
127.0.0.1 [12/Jun/2014:20:20:03 +0000][4 ms] "GET /identity/api/status HTTP/1.1" 200 1437 [tomcat-http--14]
127.0.0.1 [12/Jun/2014:20:20:03 +0000][2 ms] "GET /identity/api/status HTTP/1.1" 200 1437 [tomcat-http--35]
127.0.0.1 [12/Jun/2014:20:20:03 +0000][4 ms] "GET /eventlog-service/api/status HTTP/1.1" 200 1440 [tomcat-http--23]
127.0.0.1 [12/Jun/2014:20:20:03 +0000][39 ms] "GET /component-registry/api/plugins/extensions/?pointId=csp.catalog.resource.operations&page=2&limit=50 HTTP/1.1" 200 281 [tomcat-http--64]
10.152.9.8 [12/Jun/2014:20:20:20 +0000][25 ms] "PUT /identity/api/authorization/tenants/vsphere.local/authorities/extended/permissions HTTP/1.1" 200 3148 [tomcat-http--21]
10.152.9.8 [12/Jun/2014:20:21:20 +0000][27 ms] "PUT /identity/api/authorization/tenants/vsphere.local/authorities/extended/permissions HTTP/1.1" 200 3148 [tomcat-http--44]
127.0.0.1 [12/Jun/2014:20:22:00 +0000][5 ms] "GET /component-registry/api/status HTTP/1.1" 200 911 [tomcat-http--63]
127.0.0.1 [12/Jun/2014:20:22:00 +0000][4 ms] "GET /component-registry/api/status HTTP/1.1" 200 911 [tomcat-http--36]
127.0.0.1 [12/Jun/2014:20:22:00 +0000][4 ms] "GET /branding-service/api/status HTTP/1.1" 200 1448 [tomcat-http--45]
127.0.0.1 [12/Jun/2014:20:22:00 +0000][5 ms] "GET /approval-service/api/status HTTP/1.1" 200 1446 [tomcat-http--51]
127.0.0.1 [12/Jun/2014:20:22:00 +0000][3 ms] "GET /advanced-designer-service/api/status HTTP/1.1" 200 1457 [tomcat-http--47]
127.0.0.1 [12/Jun/2014:20:22:00 +0000][4 ms] "GET /branding-service/api/status HTTP/1.1" 200 1448 [tomcat-http--18]
127.0.0.1 [12/Jun/2014:20:22:00 +0000][2 ms] "GET /component-registry/api/status HTTP/1.1" 200 911 [tomcat-http--1]
127.0.0.1 [12/Jun/2014:20:22:00 +0000][9 ms] "GET /iaas-proxy-provider/api/status HTTP/1.1" 200 1459 [tomcat-http--34]
127.0.0.1 [12/Jun/2014:20:22:00 +0000][4 ms] "GET /catalog-service/api/status HTTP/1.1" 200 1443 [tomcat-http--66]
127.0.0.1 [12/Jun/2014:20:22:00 +0000][4 ms] "GET /management-service/api/status HTTP/1.1" 200 1457 [tomcat-http--54]
127.0.0.1 [12/Jun/2014:20:22:01 +0000][4 ms] "GET /advanced-designer-service/api/status HTTP/1.1" 200 1457 [tomcat-http--3]
127.0.0.1 [12/Jun/2014:20:22:01 +0000][4 ms] "GET /workitem-service/api/status HTTP/1.1" 200 1445 [tomcat-http--25]
127.0.0.1 [12/Jun/2014:20:22:02 +0000][3 ms] "GET /notification-service/api/status HTTP/1.1" 200 1448 [tomcat-http--19]
127.0.0.1 [12/Jun/2014:20:22:02 +0000][2 ms] "GET /identity/api/status HTTP/1.1" 200 1437 [tomcat-http--42]
127.0.0.1 [12/Jun/2014:20:22:02 +0000][7 ms] "GET /identity/api/status HTTP/1.1" 200 1437 [tomcat-http--15]
127.0.0.1 [12/Jun/2014:20:22:02 +0000][3 ms] "GET /eventlog-service/api/status HTTP/1.1" 200 1440 [tomcat-http--8]
127.0.0.1 [12/Jun/2014:20:22:03 +0000][5 ms] "GET /catalog-service/api/status HTTP/1.1" 200 1443 [tomcat-http--4]
127.0.0.1 [12/Jun/2014:20:22:03 +0000][1 ms] "GET /travel/apps/api/status HTTP/1.1" 200 1472 [tomcat-http--29]
127.0.0.1 [12/Jun/2014:20:22:03 +0000][4 ms] "GET /identity/api/status HTTP/1.1" 200 1437 [tomcat-http--31]
127.0.0.1 [12/Jun/2014:20:22:03 +0000][3945 ms] "GET /vcac/services/api/status HTTP/1.1" 200 1347 [tomcat-http--24]
127.0.0.1 [12/Jun/2014:20:22:03 +0000][3 ms] "GET /component-registry/api/status HTTP/1.1" 200 911 [tomcat-http--22]
10.152.9.8 [12/Jun/2014:20:22:20 +0000][28 ms] "PUT /identity/api/authorization/tenants/vsphere.local/authorities/extended/permissions HTTP/1.1" 200 3148 [tomcat-http--28]
10.152.9.8 [12/Jun/2014:20:23:20 +0000][55 ms] "PUT /identity/api/authorization/tenants/vsphere.local/authorities/extended/permissions HTTP/1.1" 200 3148 [tomcat-http--49]
127.0.0.1 [12/Jun/2014:20:24:00 +0000][3 ms] "GET /component-registry/api/status HTTP/1.1" 200 911 [tomcat-http--39]
127.0.0.1 [12/Jun/2014:20:24:00 +0000][4 ms] "GET /component-registry/api/status HTTP/1.1" 200 911 [tomcat-http--13]
127.0.0.1 [12/Jun/2014:20:24:00 +0000][15 ms] "GET /component-registry/api/status HTTP/1.1" 200 911 [tomcat-http--53]
127.0.0.1 [12/Jun/2014:20:24:00 +0000][3 ms] "GET /workitem-service/api/status HTTP/1.1" 200 1445 [tomcat-http--52]
127.0.0.1 [12/Jun/2014:20:24:00 +0000][3 ms] "GET /identity/api/status HTTP/1.1" 200 1437 [tomcat-http--55]
127.0.0.1 [12/Jun/2014:20:24:00 +0000][5 ms] "GET /iaas-proxy-provider/api/status HTTP/1.1" 200 1459 [tomcat-http--6]
127.0.0.1 [12/Jun/2014:20:24:00 +0000][3 ms] "GET /branding-service/api/status HTTP/1.1" 200 1448 [tomcat-http--46]
127.0.0.1 [12/Jun/2014:20:24:00 +0000][3 ms] "GET /advanced-designer-service/api/status HTTP/1.1" 200 1457 [tomcat-http--26]
127.0.0.1 [12/Jun/2014:20:24:00 +0000][7 ms] "GET /identity/api/status HTTP/1.1" 200 1437 [tomcat-http--5]
127.0.0.1 [12/Jun/2014:20:24:00 +0000][2 ms] "GET /travel/apps/api/status HTTP/1.1" 200 1472 [tomcat-http--32]
127.0.0.1 [12/Jun/2014:20:24:00 +0000][3 ms] "GET /catalog-service/api/status HTTP/1.1" 200 1443 [tomcat-http--37]
127.0.0.1 [12/Jun/2014:20:24:01 +0000][4 ms] "GET /branding-service/api/status HTTP/1.1" 200 1448 [tomcat-http--11]
127.0.0.1 [12/Jun/2014:20:24:02 +0000][4 ms] "GET /advanced-designer-service/api/status HTTP/1.1" 200 1457 [tomcat-http--10]
127.0.0.1 [12/Jun/2014:20:24:02 +0000][3 ms] "GET /management-service/api/status HTTP/1.1" 200 1457 [tomcat-http--27]
127.0.0.1 [12/Jun/2014:20:24:02 +0000][3 ms] "GET /approval-service/api/status HTTP/1.1" 200 1446 [tomcat-http--16]
127.0.0.1 [12/Jun/2014:20:24:02 +0000][3 ms] "GET /notification-service/api/status HTTP/1.1" 200 1448 [tomcat-http--7]
127.0.0.1 [12/Jun/2014:20:24:03 +0000][10 ms] "GET /eventlog-service/api/status HTTP/1.1" 200 1440 [tomcat-http--33]
127.0.0.1 [12/Jun/2014:20:24:03 +0000][15 ms] "GET /identity/api/status HTTP/1.1" 200 1437 [tomcat-http--30]
127.0.0.1 [12/Jun/2014:20:24:03 +0000][4 ms] "GET /catalog-service/api/status HTTP/1.1" 200 1443 [tomcat-http--65]
127.0.0.1 [12/Jun/2014:20:24:03 +0000][2 ms] "GET /component-registry/api/status HTTP/1.1" 200 911 [tomcat-http--50]
127.0.0.1 [12/Jun/2014:20:24:03 +0000][2030 ms] "GET /vcac/services/api/status HTTP/1.1" 200 1347 [tomcat-http--9]
10.152.9.8 [12/Jun/2014:20:24:21 +0000][26 ms] "PUT /identity/api/authorization/tenants/vsphere.local/authorities/extended/permissions HTTP/1.1" 200 3148 [tomcat-http--14]
127.0.0.1 [12/Jun/2014:20:25:00 +0000][37 ms] "GET /component-registry/api/plugins/extensions/?pointId=csp.catalog.resource.operations&page=1&limit=50 HTTP/1.1" 200 13398 [tomcat-http--35]
127.0.0.1 [12/Jun/2014:20:25:00 +0000][41 ms] "GET /component-registry/api/plugins/extensions/?pointId=csp.catalog.resource.operations&page=2&limit=50 HTTP/1.1" 200 281 [tomcat-http--23]
10.152.9.8 [12/Jun/2014:20:25:21 +0000][27 ms] "PUT /identity/api/authorization/tenants/vsphere.local/authorities/extended/permissions HTTP/1.1" 200 3148 [tomcat-http--64]
127.0.0.1 [12/Jun/2014:20:26:00 +0000][10 ms] "GET /management-service/api/status HTTP/1.1" 200 1457 [tomcat-http--36]
127.0.0.1 [12/Jun/2014:20:26:00 +0000][7 ms] "GET /workitem-service/api/status HTTP/1.1" 200 1445 [tomcat-http--18]
127.0.0.1 [12/Jun/2014:20:26:00 +0000][12 ms] "GET /advanced-designer-service/api/status HTTP/1.1" 200 1457 [tomcat-http--51]
127.0.0.1 [12/Jun/2014:20:26:00 +0000][32 ms] "GET /branding-service/api/status HTTP/1.1" 200 1448 [tomcat-http--44]
127.0.0.1 [12/Jun/2014:20:26:00 +0000][23 ms] "GET /component-registry/api/status HTTP/1.1" 200 911 [tomcat-http--63]
127.0.0.1 [12/Jun/2014:20:26:00 +0000][3 ms] "GET /branding-service/api/status HTTP/1.1" 200 1448 [tomcat-http--34]
127.0.0.1 [12/Jun/2014:20:26:00 +0000][42 ms] "GET /iaas-proxy-provider/api/status HTTP/1.1" 200 1459 [tomcat-http--21]
127.0.0.1 [12/Jun/2014:20:26:00 +0000][4 ms] "GET /catalog-service/api/status HTTP/1.1" 200 1443 [tomcat-http--45]
